guest_id,age,family_size,first_visit,visit_frequency,visit_motivation,venue,education_program,spending,satisfaction,learning_score,likelihood_return,likelihood_recommend,participated_booth
11052,44,7,no,Monthly,Entertainment,Farm,No,3.505162128278606,4.0,4.0,5.0,4.0,2
11053,26,3,yes,Rarely,Exhibits,Garden,No,11.031811519429167,5.0,4.0,5.0,5.0,5
11054,43,2,no,Rarely,Special Event,Farm,No,20.486399791393733,4.0,3.0,4.0,5.0,1
11055,74,4,no,First visit,Entertainment,Dinosaurs,No,0.0,5.0,4.0,5.0,5.0,5
11056,64,5,no,Monthly,Nature,Farm,Yes,0.0,3.0,4.0,3.0,3.0,4
11057,74,4,yes,Quarterly,Entertainment,Farm,No,20.19175993196584,4.0,2.0,3.0,4.0,4
11058,39,5,no,First visit,Nature,Garden,No,22.380214208503478,5.0,3.0,5.0,5.0,4
11059,64,3,no,First visit,Entertainment,Dinosaurs,Yes,45.96330202278616,4.0,5.0,5.0,3.0,1
11060,73,5,yes,Monthly,Nature,Curiosity Museum,Yes,17.37142313800215,5.0,4.0,5.0,4.0,5
11061,47,3,yes,First visit,Entertainment,Curiosity Museum,Yes,27.296095758871424,3.0,4.0,3.0,3.0,3
11062,60,6,yes,First visit,Entertainment,Events,No,12.067910346210393,4.0,3.0,4.0,4.0,2
11063,65,5,no,Quarterly,Family Time,Farm,No,19.458408323776297,4.0,1.0,3.0,4.0,2
11064,34,3,yes,First visit,Nature,Farm,Yes,40.00885262624301,4.0,4.0,5.0,4.0,2
11065,43,1,yes,First visit,Nature,Dinosaurs,Yes,0.0,5.0,4.0,4.0,5.0,5
11066,53,1,no,Quarterly,Nature,Curiosity Museum,No,21.204243863575208,5.0,3.0,5.0,5.0,5
11067,18,4,yes,Monthly,Education,Events,No,47.033800951160494,5.0,2.0,5.0,4.0,3
11068,25,3,yes,Quarterly,Entertainment,Dinosaurs,Yes,19.230513288140138,5.0,3.0,5.0,5.0,4
11069,66,5,yes,Monthly,Nature,Farm,Yes,39.758594448492715,5.0,4.0,5.0,5.0,3
11070,52,4,yes,Quarterly,Exhibits,Curiosity Museum,No,5.561817757058364,3.0,5.0,3.0,3.0,4
11071,69,3,yes,Quarterly,Education,Events,Yes,14.519287587544298,3.0,5.0,2.0,3.0,2
11072,32,2,no,Rarely,Family Time,Garden,Yes,15.502870535828812,5.0,3.0,5.0,4.0,5
11073,64,2,yes,Quarterly,Nature,Curiosity Museum,No,0.0,3.0,4.0,2.0,3.0,5
11074,73,6,yes,Weekly,Nature,Events,No,0.0,4.0,3.0,4.0,4.0,3
11075,39,3,no,First visit,Education,Dinosaurs,Yes,0.0,5.0,3.0,5.0,5.0,4
11076,31,5,no,Rarely,Entertainment,Garden,Yes,27.330991170487913,4.0,3.0,3.0,5.0,2
11077,43,6,no,Rarely,Exhibits,Events,Yes,28.082296585260824,4.0,4.0,4.0,4.0,3
11078,45,5,no,First visit,Family Time,Events,Yes,19.860546640598,5.0,5.0,5.0,4.0,5
11079,40,6,yes,First visit,Nature,Farm,No,27.361543452835587,4.0,3.0,5.0,4.0,2
11080,31,4,no,Quarterly,Entertainment,Curiosity Museum,No,12.537758809173392,5.0,3.0,5.0,5.0,4
11081,41,7,no,Weekly,Exhibits,Farm,No,33.02897504309315,4.0,4.0,4.0,3.0,2
11082,19,2,no,Rarely,Exhibits,Garden,No,15.131826639481078,5.0,4.0,5.0,5.0,5
11083,62,2,no,First visit,Family Time,Events,No,15.867960711401347,5.0,4.0,5.0,5.0,3
11084,43,5,yes,First visit,Special Event,Farm,Yes,11.01611050106383,4.0,3.0,4.0,4.0,4
11085,31,6,no,Monthly,Exhibits,Curiosity Museum,No,25.26675716454642,4.0,3.0,5.0,3.0,5
11086,73,6,yes,Rarely,Special Event,Garden,No,8.682017750806303,3.0,2.0,2.0,3.0,1
11087,68,1,no,First visit,Exhibits,Dinosaurs,No,29.646470657971022,4.0,3.0,5.0,4.0,3
11088,24,3,no,Rarely,Family Time,Farm,Yes,0.0,5.0,4.0,4.0,5.0,3
11089,20,6,no,First visit,Education,Garden,No,0.0,3.0,3.0,3.0,3.0,2
11090,64,3,yes,Rarely,Family Time,Dinosaurs,No,25.311401326897563,4.0,3.0,3.0,4.0,5
11091,40,5,no,Monthly,Family Time,Farm,No,13.67183678125481,4.0,2.0,5.0,4.0,2
11092,63,6,no,Quarterly,Education,Garden,Yes,8.191628757703075,5.0,2.0,5.0,5.0,5
11093,60,4,no,Quarterly,Education,Garden,No,28.350865987131897,4.0,3.0,4.0,4.0,2
11094,64,4,no,Rarely,Entertainment,Farm,No,5.891078788708733,3.0,3.0,3.0,2.0,3
11095,62,4,no,Quarterly,Exhibits,Garden,No,11.996981185494452,5.0,3.0,5.0,5.0,5
11096,35,3,no,Quarterly,Entertainment,Events,No,35.98841925106739,5.0,4.0,5.0,4.0,5
11097,55,6,yes,First visit,Education,Farm,Yes,38.08713518715975,4.0,3.0,5.0,4.0,2
11098,52,4,no,Quarterly,Special Event,Garden,Yes,38.585973154054905,5.0,5.0,5.0,4.0,3
11099,68,6,yes,First visit,Special Event,Dinosaurs,Yes,10.768113345991331,4.0,5.0,4.0,3.0,3
11100,32,2,no,Quarterly,Family Time,Dinosaurs,No,33.46054357476705,5.0,2.0,5.0,5.0,5
11101,42,7,no,Rarely,Nature,Events,Yes,0.7657075834698307,4.0,4.0,4.0,4.0,0
11102,72,4,no,Weekly,Family Time,Farm,No,1.3964568791690883,4.0,3.0,4.0,5.0,1
11103,54,1,yes,First visit,Family Time,Garden,No,0.0,5.0,1.0,5.0,5.0,5
11104,45,1,no,Quarterly,Nature,Garden,Yes,40.09302302847795,4.0,3.0,4.0,4.0,5
11105,27,5,no,Quarterly,Exhibits,Dinosaurs,No,2.040302263858826,5.0,4.0,5.0,5.0,2
11106,56,5,no,Quarterly,Education,Events,No,13.1020113037941,4.0,5.0,5.0,5.0,5
11107,74,6,no,First visit,Special Event,Dinosaurs,No,1.3451348710757411,3.0,4.0,2.0,3.0,2
11108,34,2,yes,Rarely,Family Time,Dinosaurs,No,25.427478724952106,5.0,3.0,5.0,4.0,5
11109,56,1,no,Quarterly,Nature,Events,No,9.365495089239898,4.0,3.0,4.0,4.0,4
11110,39,4,no,First visit,Entertainment,Farm,Yes,0.0,4.0,5.0,4.0,4.0,2
11111,43,4,yes,First visit,Family Time,Garden,No,21.624938462790908,5.0,5.0,5.0,5.0,5
11112,61,4,yes,Quarterly,Special Event,Farm,Yes,0.0,5.0,3.0,5.0,5.0,3
11113,42,8,no,Rarely,Education,Curiosity Museum,No,2.4389141202676305,5.0,2.0,5.0,5.0,4
11114,34,7,no,First visit,Family Time,Curiosity Museum,Yes,0.0,4.0,2.0,4.0,4.0,1
11115,30,6,no,First visit,Family Time,Curiosity Museum,No,0.0,4.0,4.0,4.0,4.0,3
11116,37,5,no,First visit,Exhibits,Events,No,17.67793754580717,5.0,3.0,4.0,5.0,4
11117,42,4,yes,Quarterly,Nature,Dinosaurs,No,0.0,3.0,3.0,3.0,3.0,3
11118,21,4,yes,Quarterly,Entertainment,Farm,Yes,0.0,4.0,2.0,3.0,4.0,2
11119,27,4,yes,Quarterly,Entertainment,Garden,No,14.96446625800788,4.0,3.0,4.0,3.0,5
11120,20,6,yes,Weekly,Education,Curiosity Museum,No,6.8458965586042115,5.0,3.0,5.0,5.0,1
11121,58,1,no,Rarely,Special Event,Farm,No,44.880549539389634,4.0,3.0,4.0,4.0,2
11122,62,4,yes,First visit,Education,Curiosity Museum,Yes,42.508448190365634,4.0,3.0,5.0,3.0,1
11123,35,1,no,First visit,Family Time,Curiosity Museum,No,1.981163058732696,4.0,2.0,4.0,4.0,5
11124,64,4,no,First visit,Family Time,Garden,No,23.357064276052228,3.0,3.0,3.0,3.0,1
11125,53,6,no,Monthly,Entertainment,Events,Yes,26.239238353191766,5.0,5.0,5.0,5.0,2
11126,64,5,no,Rarely,Special Event,Dinosaurs,No,6.037817129633953,5.0,3.0,5.0,5.0,5
11127,39,3,no,First visit,Nature,Events,No,0.0,3.0,4.0,3.0,3.0,3
11128,51,7,yes,Rarely,Special Event,Farm,No,14.815523260379136,5.0,2.0,4.0,5.0,2
11129,64,5,no,Quarterly,Family Time,Events,Yes,12.407314877788336,5.0,1.0,4.0,5.0,3
11130,25,1,yes,Quarterly,Nature,Farm,No,8.463532545440712,4.0,3.0,4.0,4.0,2
11131,57,3,yes,First visit,Special Event,Farm,No,21.63475302246728,5.0,3.0,5.0,5.0,5
11132,66,3,no,Weekly,Special Event,Dinosaurs,No,3.7390558949160186,5.0,3.0,5.0,5.0,5
11133,61,1,yes,Rarely,Nature,Garden,No,0.0,5.0,5.0,4.0,5.0,3
11134,36,7,yes,First visit,Family Time,Dinosaurs,No,16.63624455524748,4.0,4.0,4.0,4.0,5
11135,59,4,no,Monthly,Special Event,Events,No,20.789551388533138,4.0,5.0,5.0,4.0,0
11136,58,6,no,First visit,Nature,Farm,Yes,0.0,4.0,4.0,4.0,4.0,4
11137,54,3,no,Monthly,Exhibits,Curiosity Museum,No,28.921359164866217,3.0,3.0,4.0,2.0,3
11138,23,2,no,Weekly,Exhibits,Curiosity Museum,No,0.0,5.0,3.0,5.0,4.0,1
11139,69,4,yes,Quarterly,Family Time,Farm,Yes,6.32829811926535,3.0,5.0,2.0,3.0,3
11140,43,2,no,Quarterly,Nature,Dinosaurs,Yes,11.129871957035865,4.0,5.0,4.0,3.0,3
11141,51,4,no,First visit,Exhibits,Garden,No,5.456644310221053,4.0,3.0,3.0,4.0,5
11142,73,6,no,Monthly,Nature,Dinosaurs,No,6.524092896732113,4.0,3.0,4.0,4.0,5
11143,62,4,no,Rarely,Special Event,Farm,Yes,43.06611723462171,5.0,3.0,5.0,5.0,3
11144,23,5,yes,Quarterly,Family Time,Farm,No,2.23673866441652,4.0,4.0,4.0,4.0,4
11145,54,3,no,Monthly,Exhibits,Garden,Yes,51.61832583707871,5.0,5.0,5.0,5.0,5
11146,74,1,no,Weekly,Special Event,Events,No,21.556901695965777,4.0,3.0,4.0,5.0,3
11147,50,2,yes,Quarterly,Education,Events,No,16.38082705967988,5.0,3.0,5.0,5.0,5
11148,70,4,no,First visit,Education,Garden,No,22.14360530081499,5.0,3.0,5.0,5.0,4
11149,39,1,no,Weekly,Family Time,Events,Yes,52.94891623877928,4.0,4.0,2.0,4.0,5
11150,38,4,yes,Quarterly,Exhibits,Curiosity Museum,No,0.09610494102827993,4.0,3.0,5.0,3.0,2
11151,23,4,no,Monthly,Exhibits,Events,Yes,0.0,5.0,4.0,5.0,5.0,5
11152,23,4,no,Quarterly,Exhibits,Events,No,3.6770070514211834,5.0,3.0,5.0,5.0,5
11153,72,3,no,First visit,Nature,Events,No,15.482147204468413,4.0,4.0,3.0,5.0,2
11154,65,3,yes,Rarely,Special Event,Curiosity Museum,No,0.0,4.0,4.0,4.0,4.0,2
11155,21,6,no,Quarterly,Exhibits,Events,Yes,15.33508858977912,4.0,3.0,4.0,3.0,2
11156,47,5,yes,Quarterly,Special Event,Curiosity Museum,No,40.40320700120508,5.0,2.0,4.0,5.0,4
11157,28,4,no,First visit,Family Time,Garden,No,17.27111085937166,5.0,3.0,5.0,5.0,5
11158,47,1,yes,Quarterly,Exhibits,Dinosaurs,Yes,10.609718115370852,5.0,4.0,5.0,5.0,3
11159,48,8,no,First visit,Family Time,Garden,No,5.727593269745589,4.0,3.0,3.0,4.0,1
11160,41,5,no,Quarterly,Exhibits,Dinosaurs,No,28.47767556827347,5.0,3.0,5.0,5.0,5
11161,72,3,no,Rarely,Education,Garden,No,2.6125084014292876,4.0,3.0,5.0,4.0,2
11162,26,6,no,First visit,Entertainment,Dinosaurs,No,42.695938808988714,5.0,3.0,5.0,5.0,5
11163,72,3,no,First visit,Family Time,Dinosaurs,No,44.000396215715355,4.0,4.0,4.0,5.0,5
11164,20,4,no,First visit,Exhibits,Farm,Yes,18.851261979926814,5.0,4.0,5.0,5.0,3
11165,68,5,yes,Rarely,Entertainment,Dinosaurs,No,14.827273678850323,2.0,3.0,2.0,1.0,3
11166,48,3,no,First visit,Family Time,Dinosaurs,No,30.459897123623392,4.0,3.0,5.0,4.0,4
11167,57,7,yes,First visit,Nature,Farm,Yes,31.421977533409876,5.0,5.0,5.0,5.0,4
11168,54,5,no,Monthly,Exhibits,Events,No,2.9101240341087697,3.0,3.0,2.0,3.0,3
11169,53,4,yes,Monthly,Nature,Events,No,7.10167300294947,5.0,4.0,5.0,5.0,5
11170,41,3,no,Rarely,Education,Farm,No,0.0,4.0,3.0,4.0,4.0,3
11171,48,1,no,Weekly,Exhibits,Curiosity Museum,Yes,21.135974075010857,4.0,4.0,4.0,4.0,5
11172,23,3,no,First visit,Education,Dinosaurs,Yes,24.99941825185336,5.0,3.0,5.0,4.0,5
11173,19,5,yes,Quarterly,Entertainment,Dinosaurs,No,0.0,5.0,3.0,5.0,5.0,4
11174,37,3,no,Quarterly,Family Time,Farm,Yes,8.172016427757613,3.0,5.0,3.0,3.0,2
11175,45,4,no,Rarely,Special Event,Farm,No,0.0,4.0,2.0,4.0,4.0,5
11176,28,5,no,Rarely,Education,Curiosity Museum,Yes,1.5180028463424327,5.0,3.0,5.0,5.0,5
11177,21,2,no,Rarely,Special Event,Events,Yes,23.265255903394493,5.0,3.0,4.0,5.0,5
11178,32,5,no,Rarely,Special Event,Garden,No,3.9977689998258086,5.0,2.0,4.0,5.0,3
11179,23,1,no,Quarterly,Family Time,Events,Yes,10.48761065951552,5.0,4.0,5.0,5.0,5
11180,71,7,no,First visit,Entertainment,Dinosaurs,No,0.0,5.0,2.0,5.0,5.0,5
11181,66,4,no,First visit,Family Time,Farm,No,17.804853145869963,5.0,3.0,5.0,5.0,5
11182,47,3,no,First visit,Exhibits,Curiosity Museum,Yes,14.335900202330267,5.0,4.0,5.0,5.0,4
11183,73,3,yes,First visit,Education,Events,Yes,4.065611249502567,4.0,4.0,4.0,3.0,4
11184,55,4,yes,Rarely,Special Event,Curiosity Museum,No,12.164785534762888,4.0,3.0,4.0,4.0,5
11185,68,5,yes,First visit,Family Time,Events,Yes,17.704423207551667,3.0,4.0,4.0,3.0,5
11186,74,5,yes,Monthly,Family Time,Dinosaurs,No,2.7769777663598383,5.0,3.0,5.0,5.0,5
11187,19,5,no,First visit,Family Time,Garden,No,0.0,5.0,3.0,5.0,5.0,3
11188,32,2,no,First visit,Education,Curiosity Museum,No,42.08361649030223,4.0,3.0,4.0,4.0,5
11189,28,3,yes,Quarterly,Entertainment,Curiosity Museum,No,5.50090942934591,4.0,5.0,3.0,4.0,2
11190,25,1,no,First visit,Family Time,Garden,No,13.54859845219666,5.0,4.0,5.0,5.0,5
11191,43,4,yes,Quarterly,Education,Curiosity Museum,No,30.162596025304705,4.0,5.0,4.0,4.0,3
11192,68,6,no,Quarterly,Special Event,Curiosity Museum,Yes,67.93582781355727,4.0,3.0,4.0,4.0,5
11193,62,4,no,First visit,Exhibits,Events,Yes,0.0,4.0,4.0,4.0,3.0,4
11194,61,3,no,First visit,Nature,Events,Yes,21.74740820589765,4.0,3.0,4.0,4.0,4
11195,22,4,yes,Rarely,Education,Garden,No,4.3867157205884055,4.0,3.0,5.0,4.0,5
11196,23,6,no,First visit,Nature,Dinosaurs,No,6.918145431349338,4.0,5.0,4.0,4.0,2
11197,43,5,no,First visit,Family Time,Curiosity Museum,No,4.196819684898151,5.0,3.0,5.0,5.0,3
11198,71,6,no,First visit,Family Time,Dinosaurs,Yes,0.0,5.0,5.0,5.0,5.0,5
11199,21,3,no,First visit,Education,Garden,No,14.38062957323008,5.0,2.0,5.0,5.0,5
11200,36,3,no,Rarely,Nature,Garden,No,0.0,5.0,2.0,5.0,4.0,3
